skill_uri,preferred_label,alternative_labels,description,skill_type,reuse_level,broader_skill_uris,broader_skill_labels,status
http://data.europa.eu/esco/skill/bb663409-5c88-4e3a-bc16-01aa1c8ce171,plan health and safety procedures,plan health and safety procedures | set health and security standards | organise health and safety processes | set hygiene and safety standards | establish environment and health standards | establish environment and safety standards | fix health and security standards | set hygiene and security standards | programme health and safety procedures | set health and safety standards | fix health and safety standards | fix health and hygiene standards | plan procedures of health and safety | planning health and safety procedures,Set up procedures for maintaining and improving health and safety in the establishment or workplace.,skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176 | http://data.europa.eu/esco/skill/8006596d-605b-4088-a3f6-8e3aedec21ab,follow safety precautions in work practices | prevent health and safety problems,released
http://data.europa.eu/esco/skill/92d199f8-0313-42df-94be-09e12e0ed5a6,handle radiopharmaceuticals,correctly label and store medicinal radiocompounds | safety handle radiopharmaceuticals | correctly label and store radiopharmaceuticals | ensure radiopharmaceuticals are handled safely | safely deal with radiopharmaceuticals | control radiopharmaceuticals | deal with radiopharmaceuticals | ensure medicinal radiocompounds are handled safely | safely control radio pharmaceuticals,Properly label and store radiopharmaceuticals to be used for treatment. Ensure that they are handled safely.,skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/930c5458-9b5d-4438-bef6-fc69c2c08548,oversee aircraft sensor and recording systems,monitor installation of aircraft systems | supervise flight systems installation | ensure the quality of installation of flight systems | ensure the quality of flight systems installation | monitor installation of flight systems | ensure the quality of aircraft systems installation,Supervise the installation of the aircraft sensors and recording systems during the flight tests to ensure that they meet required data paramaters.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/75efde3d-fb79-4b49-8005-e038c7e62063,maintain gaming equipment,maintaining gaming equipment | keep gaming equipment | maintain equipment of gaming | overhaul of gaming tools,"Maintenance of gaming tools, equipment and supplies.",skill,sector specific skills and competences,http://data.europa.eu/esco/skill/5033c2fb-ec55-4b8e-b0a4-9379593f1e1c,maintain equipment,released
http://data.europa.eu/esco/skill/07d29906-da74-4a35-b064-422877289c28,inspect drilling equipment,inspecting drilling equipment | inspection of drilling equipment | drilling equipment inspection | drill checking | checking of drills | inspecting of drilling equipment | checking drills | check drills,Ensure that all drilling equipment works correctly and safely; inspect machines before as well as during drilling operations.,skill,sector specific skills and competences,http://data.europa.eu/esco/skill/5033c2fb-ec55-4b8e-b0a4-9379593f1e1c | http://data.europa.eu/esco/skill/0200e5e6-218d-4dae-b1ab-250382250ecb,maintain equipment | maintain drilling equipment,released
http://data.europa.eu/esco/skill/8acf5d5e-2ba1-4880-adf5-61746253ec44,cut lenses for eyeglasses,cutting a lense for eyeglasses | shape lenses for eyeglasses | cutting lenses for eyeglasses | make lenses for eyeglasses | prepare lenses for eyeglasses | manufacture lenses for eyeglasses | cut a lense for an eyeglass,"Shape and cut lenses to fit into frames for eyeglasses, according to prescriptions or specifications.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/a4bbd0d9-a6be-4472-b05d-291e60cf6b4b,develop business case,launch business case | establish business case | developing a business case | evaluate business case | business case development | develop a business case | produce business case,Gather relevant information in order to come up with a well-written and well-structured document that provides the trajectory of a given project.,skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9,think critically,released
http://data.europa.eu/esco/skill/7eea6974-d606-4175-b95e-f66554816783,install insulation material,fixing insulation | fitting insulation | installing insulation material | insulation material installation | fix insulation | installation of insulation material | insulate structure | insulating structure | fit insulation,"Place insulation material, often shaped into rolls, in order to insulate a structure from thermical or acoustic influences and to prevent fire. Attach the material using face staples, inset staples, or rely on friction to keep the material in place.",skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/1889010b-f796-4a79-ba6e-7451dc6e3e4a,cut insulation material to size,released
http://data.europa.eu/esco/skill/cbdce1f8-affe-4013-a519-283fa8ec1f6e,set sales goals,fix sales goals | settle sales goals | setting sales gols | setting a sales gol | establish sales goals | apply sales goals | set a sales gol,Set sales goals and objectives to be reached by a sales team within a period of time such as the target amount of sales made and new customers found.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/b1338cfb-930c-4bcb-b77a-1034d76ddb0e,use traditional toolbox tools,utilise toolbox tools | use toolbox tools | utilise traditional toolbox tools | work with traditional toolbox tools | perform tasks with toolbox tools | handle tools found in a toolbox | perform tasks with traditional toolbox tools,"Use tools found in a traditional toolbox, such as hammer, plier, screwdriver, and wrench. Observe safety precautions while operating these instruments.",skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/9c0f93f7-2592-4d4d-9673-fd640502345f,"use equipment, tools or technology with precision",released
http://data.europa.eu/esco/skill/0b4f100c-813d-4eec-8aa5-4227bb98c635,ship related legislative requirements,range of ship related legislative requirements | range of iOM conventions | scope of ship related legislative requirements | coverage of IMO conventions | coverage of ship related legislative requirements | scope of IMO conventions | impact of ship related legislative requirements | impact of IMO conventions,"Conventions of the International Maritime Organization (IMO) concerning safety of life at sea, security and protection of the marine environment.",knowledge,sector specific skills and competences,http://data.europa.eu/esco/skill/243ffeb4-3395-4e39-9cf0-695be5b142aa,maritime law,released
